product_id,category_code,brand
13800070,furniture.bathroom.toilet,sanita
1004791,electronics.smartphone,xiaomi
1306185,computers.notebook,acer
12719438,,triangle
26200061,,
3701134,appliances.environment.vacuum,bosch
13700131,,domani-spa
21408260,electronics.clocks,tissot
2900339,appliances.kitchen.microwave,midea
27900017,,tuka
1004035,electronics.smartphone,nokia
28718083,apparel.shoes.keds,respect
12715633,,michelin
17300567,,montale
17301342,,lanvin
12716117,,maxxis
3200550,appliances.kitchen.meat_grinder,dauscher
9400014,,janome
5100858,electronics.clocks,aimoto
21410498,electronics.clocks,longines
12200122,sport.bicycle,mars
4801876,electronics.audio.headphone,apple
28719067,apparel.shoes,baden
12202050,sport.bicycle,sunday
12719134,,yokohama
16200204,kids.fmcg.diapers,huggies
2602135,,dauscher
37500711,,carters
34400000,,leatherman
26403471,,
19200155,construction.tools.saw,huter
19001301,,
9100466,computers.peripherals.mouse,logitech
1005018,electronics.smartphone,huawei
1002634,electronics.smartphone,apple
3601248,appliances.kitchen.washer,indesit
1003310,electronics.smartphone,apple
14400062,,xiaomi
5100491,electronics.clocks,xiaomi
1005126,electronics.smartphone,apple
1201346,electronics.tablet,samsung
16400029,,tefal
29502177,,maxler
1004961,electronics.smartphone,oppo
17300749,,versace
1305977,computers.notebook,apple
26500122,,lucente
26024051,,
15100127,,
12400066,construction.tools.drill,total
4600657,appliances.kitchen.dishwasher,dauscher
37800036,,carters
5200007,computers.ebooks,pocketbook
1004964,electronics.smartphone,oppo
26500303,,
3900773,appliances.environment.water_heater,artel
12710304,,nexen
12710318,,yokohama
1004240,electronics.smartphone,apple
48200025,apparel.dress,mltl
5100257,electronics.clocks,wonlex
1306653,computers.notebook,lenovo
1801873,electronics.video.tv,kivi
26200619,,
28300461,accessories.wallet,karya
15901663,,bergner
21401211,electronics.clocks,casio
21402653,electronics.clocks,
13200021,furniture.bedroom.bed,sv
3601525,appliances.kitchen.washer,samsung
13200019,furniture.bedroom.bed,sv
5100735,electronics.clocks,apple
32800831,,intex
31200669,,ikea
24900125,,camelion
19000485,,granfest
15900074,,polaris
38900046,,
4000177,construction.tools.generator,elenberg
22900107,furniture.bedroom.pillow,tamish
26201191,,lucente
1801849,electronics.video.tv,samsung
4802068,electronics.audio.headphone,plantronics
12100563,kids.skates,xiaomi
5100602,electronics.clocks,
32701142,,
1004934,electronics.smartphone,vivo
12202054,sport.bicycle,sunday
1005141,electronics.smartphone,apple
1005069,electronics.smartphone,vivo
16600052,,
1480731,computers.desktop,pulser
1004777,electronics.smartphone,xiaomi
4804501,electronics.audio.headphone,ritmix
25500885,,febest
49100004,,
28100000,,
12707383,,maxxis
12100513,kids.skates,maomaoku
6000237,auto.accessories.alarm,starline
12711557,,triangle
1004886,electronics.smartphone,oppo
5100575,electronics.clocks,apple
26100004,,sulu
12702931,,cordiant
19000097,,
26401412,,lucente
26400189,,
26011910,,
3300323,,polaris
1004564,electronics.smartphone,meizu
1004038,electronics.smartphone,xiaomi
48300016,,hasbro
13200903,furniture.bedroom.bed,domini
2701599,appliances.kitchen.refrigerators,haier
19100173,construction.tools.saw,metabo
22700384,,kolner
4800282,electronics.audio.headphone,samsung
1005099,electronics.smartphone,samsung
9100143,computers.peripherals.mouse,logitech
29400002,,daisy
9700059,computers.components.power_supply,cougar
13800081,furniture.bathroom.toilet,sanita
6200885,appliances.environment.air_heater,oasis
5100742,electronics.clocks,honor
17300351,,
26300085,,lucente
9800498,,
21401422,electronics.clocks,casio
5100568,electronics.clocks,apple
13900075,construction.components.faucet,decoroom
2601094,,gefest
14700205,furniture.living_room.cabinet,sv
23300418,,
5100846,electronics.clocks,xiaomi
28719144,apparel.shoes,
1003074,electronics.smartphone,meizu
1004242,electronics.smartphone,apple
1003441,electronics.smartphone,nokia
15900073,,tefal
5801322,electronics.audio.subwoofer,pioneer
28715970,apparel.shoes.keds,adidas
16600162,,
17900237,construction.tools.generator,denzel
14000061,,santek
12700456,,bridgestone
28707242,apparel.shoes.slipons,respect
12709380,,viatti
12719394,,aeolus
9400079,,juki
4700542,auto.accessories.videoregister,anytek
22700079,,stels
1004875,electronics.smartphone,samsung
38700003,,finish
1005159,electronics.smartphone,xiaomi
22400204,electronics.audio.microphone,
1307338,computers.notebook,asus
2500859,appliances.kitchen.oven,asel
6200737,appliances.environment.air_heater,oasis
5500207,,vitek
3200364,appliances.kitchen.meat_grinder,
12700932,,nokian
48200030,apparel.dress,mltl
14700101,furniture.living_room.cabinet,sv
1004948,electronics.smartphone,oneplus
9300034,,sony
32600912,,daiwa
2601860,,artel
26402644,,
6300646,appliances.kitchen.kettle,saturn
22700720,,xiaomi
21409495,electronics.clocks,casio
44700008,,lux
21408474,electronics.clocks,orient
1700781,computers.peripherals.monitor,samsung
1005142,electronics.smartphone,apple
26403338,,
53000001,,
21407166,electronics.clocks,longines
12100629,kids.skates,kugoo
3700828,appliances.environment.vacuum,philips
4802888,electronics.audio.headphone,apple
11500842,,marshall
21411235,electronics.clocks,longines
3600999,appliances.kitchen.washer,samsung
3801081,appliances.iron,scarlett
12700716,,nokian
1005050,electronics.smartphone,oneplus
28717740,apparel.shoes.slipons,
38700002,,gosh
28718086,apparel.shoes.keds,respect
7900733,furniture.kitchen.chair,
15901884,,
12600087,appliances.kitchen.grill,redmond
26002536,,
5000214,appliances.sewing_machine,jaguar
3601437,appliances.kitchen.washer,lg
4802157,electronics.audio.headphone,jbl
21406576,electronics.clocks,tissot
6300361,appliances.kitchen.kettle,elenberg
9800202,,deepcool
26403599,,
5100719,electronics.clocks,samsung
1003894,electronics.smartphone,lg
6200431,appliances.environment.air_heater,saturn
12711941,,kormoran
1004958,electronics.smartphone,xiaomi
17600868,,nuxe
2602037,,bosch
25509737,,gerat
14700204,furniture.living_room.cabinet,
1480465,computers.desktop,pulser
22700364,,stels
5701214,auto.accessories.player,
1004972,electronics.smartphone,samsung
7004045,kids.carriage,chicco
21410256,electronics.clocks,casio
6200307,appliances.environment.air_heater,timberk
26403284,,
3200140,appliances.kitchen.meat_grinder,
49100008,,laston
12709953,,triangle
6000167,auto.accessories.alarm,centurion
5100854,electronics.clocks,apple
1801766,electronics.video.tv,artel
29400003,,
24100555,,
4803981,electronics.audio.headphone,huawei
22700066,,aeroforce
1201465,electronics.tablet,samsung
28704916,apparel.shoes,rieker
10502375,,
5100571,electronics.clocks,apple
1004917,electronics.smartphone,apple
21404655,electronics.clocks,orient
1004157,electronics.smartphone,samsung
2700598,appliances.kitchen.refrigerators,indesit
1003774,electronics.smartphone,nokia
10501725,,welly
26001575,,
21411072,electronics.clocks,
12700584,,gislaved
1005162,electronics.smartphone,xiaomi
26403598,,
1004173,electronics.smartphone,xiaomi
1005004,electronics.smartphone,huawei
2600756,,darina
14701558,furniture.living_room.cabinet,brw
16700027,furniture.kitchen.chair,
3100034,appliances.kitchen.blender,braun
6200542,appliances.environment.air_heater,oasis
14000507,,santek
6400361,computers.components.cpu,amd
7004806,kids.carriage,coballe
2601938,,artel
1200957,electronics.tablet,samsung
1003992,electronics.smartphone,lg
10700837,,
4803686,electronics.audio.headphone,xiaomi
26500143,,lucente
26202832,,efremov
28715757,apparel.shoes.keds,nexpero
2701426,appliances.kitchen.refrigerators,haier
1005067,electronics.smartphone,samsung
12706258,,nokian
1004806,electronics.smartphone,xiaomi
14700255,furniture.living_room.cabinet,
8700365,appliances.personal.hair_cutter,scarlett
1307187,computers.notebook,acer
45400000,,grohe
1005146,electronics.smartphone,
9400050,,bernina
1004385,electronics.smartphone,oppo
28711421,apparel.shoes.slipons,spur
26402932,,
26201450,,sokolov
10701101,,ea
31000214,,
28713076,apparel.shoes,baden
30000187,construction.tools.welding,denzel
14700106,furniture.living_room.cabinet,
2601908,,haier
4803878,electronics.audio.headphone,xiaomi
29501977,,
2800203,appliances.kitchen.refrigerators,
3200222,appliances.kitchen.meat_grinder,
29501872,appliances.kitchen.toster,
16400014,,rondell
28713737,apparel.shoes.keds,nike
1306648,computers.notebook,asus
28703635,apparel.shoes.keds,nike
1003942,electronics.smartphone,xiaomi
12709470,,matador
28100809,,
3700907,appliances.environment.vacuum,karcher
28716866,apparel.shoes,rieker
3100267,appliances.kitchen.blender,vitek
44900039,,mapex
22700253,,
28717383,apparel.shoes.keds,
6500862,computers.components.motherboard,asrock
6400145,computers.components.cpu,intel
3800422,appliances.iron,polaris
13300595,,eurolux
12711589,,triangle
13300565,,sonel
13000002,,sony
31501132,,
1500431,computers.peripherals.printer,canon
22700175,,stels
22900022,furniture.bedroom.pillow,
2800615,appliances.kitchen.refrigerators,atlant
22700128,,stels
3601527,appliances.kitchen.washer,samsung
10503657,,roxy
26402804,,diamant
1306569,computers.notebook,acer
1004904,electronics.smartphone,huawei
28714424,apparel.shoes.keds,asics
16800134,furniture.kitchen.table,
3601465,appliances.kitchen.washer,electrolux
1005169,electronics.smartphone,samsung
17800342,computers.desktop,zeta
26403627,,
4500779,appliances.kitchen.hob,gefest
34200276,,bergner
28100989,,
13900388,construction.components.faucet,rossinka
5701112,auto.accessories.player,winca
45600146,apparel.shoes.keds,
12701967,,cordiant
24100554,,
32800903,,
21406789,electronics.clocks,
13700162,,erlit
7600132,,tp-link
7000684,kids.carriage,
12705001,,cordiant
3800751,appliances.iron,redmond
10700955,,
28718005,apparel.shoes,respect
6200141,appliances.environment.air_heater,electrolux
1307339,computers.notebook,asus
1700690,computers.peripherals.monitor,asus
3300441,,vitek
1004653,electronics.smartphone,samsung
27700660,construction.tools.pump,
32701261,,dam
19200158,construction.tools.saw,
6300739,appliances.kitchen.kettle,vitek
2600163,,
8800399,electronics.telephone,nokia
52300002,sport.snowboard,thule
4801928,electronics.audio.headphone,razer
32800076,,
26203606,,sokolov
8700269,appliances.personal.hair_cutter,vitek
1307136,computers.notebook,acer
3200344,appliances.kitchen.meat_grinder,vitek
3700278,appliances.environment.vacuum,samsung
8800283,electronics.telephone,maxvi
4201085,appliances.environment.air_conditioner,electrolux
28100836,,moldabela
6000267,auto.accessories.alarm,starline
9400096,,janome
31501046,,luminarc
28704107,apparel.shoes.keds,nike
28716531,apparel.shoes,
21400687,electronics.clocks,casio
7600373,,tp-link
28719502,apparel.shoes,respect
1004432,electronics.smartphone,samsung
6200325,appliances.environment.air_heater,electrolux
3601522,appliances.kitchen.washer,lg
3500307,,moulinex
2600283,,
6400184,computers.components.cpu,intel
26403347,,
3200243,appliances.kitchen.meat_grinder,polaris
1801897,electronics.video.tv,samsung
4600498,appliances.kitchen.dishwasher,hansa
22500247,,walfix
1003307,electronics.smartphone,apple
26400176,,
2601306,,polaris
26023591,,
26400764,,lucente
28708833,apparel.shoes.keds,escan
12710449,,triangle
1307035,computers.notebook,acer
6200724,appliances.environment.air_heater,oasis
30000004,construction.tools.welding,
42000012,,pt-group
3000069,appliances.kitchen.steam_cooker,polaris
7005751,kids.carriage,
6800659,computers.components.hdd,kingston
25400009,,
12500022,,bosch
42000006,,pt-group
28704439,apparel.shoes.keds,vans
2601807,,artel
7202317,,lego
6501002,computers.components.motherboard,asrock
23300868,,
28101069,,nikotex
7005701,kids.carriage,lorelli
2300262,electronics.camera.video,xiaomi
1002629,electronics.smartphone,apple
10101351,,zilmer
18001380,,a-case
19400021,,bosch
19700143,,nestogen
19200200,construction.tools.saw,crown
3601343,appliances.kitchen.washer,samsung
32402994,,
21407092,electronics.clocks,longines
3800548,appliances.iron,vitek
5600355,,philips
8800448,electronics.telephone,nokia
34200155,,vinzer
6200833,appliances.environment.air_heater,firman
14000058,,santek
8800313,electronics.telephone,nokia
26203735,,lucente
19200116,construction.tools.saw,stihl
21400813,electronics.clocks,casio
1004566,electronics.smartphone,huawei
3700600,appliances.environment.vacuum,vitek
26203488,,sokolov
9700114,computers.components.power_supply,gigabyte
1307342,computers.notebook,acer
42300039,furniture.living_room.cabinet,brw
10400600,kids.toys,rastar
12400207,construction.tools.drill,makita
4803695,electronics.audio.headphone,ritmix
1004905,electronics.smartphone,huawei
16800033,furniture.kitchen.table,bts
2701888,appliances.kitchen.refrigerators,beko
8800713,electronics.telephone,prestigio
7005698,kids.carriage,lorelli
18000653,,apple
5600380,,braun
1004436,electronics.smartphone,samsung
10700070,,sony
27900004,,
28400820,accessories.bag,coccinelle
5100724,,honor
24100293,,
26204031,,sokolov
1004929,electronics.smartphone,apple
12700974,,nokian
28717382,apparel.shoes.keds,
14100275,electronics.audio.acoustic,fender
3300399,,redmond
3700127,appliances.environment.vacuum,lg
9000129,,janome
8500346,,
3100583,appliances.kitchen.blender,redmond
32701106,,shimano
7005700,kids.carriage,lorelli
18000728,,a-case
28713439,apparel.shoes,baden
28711902,apparel.shoes.slipons,bugatti
12711986,,triangle
29501943,,dymatize
11800030,,sony
2601339,,hp
21408569,electronics.clocks,fossil
17302407,,
13700079,,erlit
27900034,,
1701350,computers.peripherals.monitor,asus
6700796,computers.components.videocards,gigabyte
26600558,,lucente
1304849,computers.notebook,acer
1005160,electronics.smartphone,xiaomi
28101615,,karat
26403212,,
7203226,,lego
1004814,electronics.smartphone,honor
13100671,,
45600284,apparel.shoes,shagovita
28704386,apparel.shoes.keds,asics
1002099,electronics.smartphone,samsung
25509727,,gerat
14701293,furniture.living_room.cabinet,sv
1002540,electronics.smartphone,apple
1306639,computers.notebook,lenovo
21409855,electronics.clocks,
15800018,,karcher
1005007,electronics.smartphone,xiaomi
32801022,,
17500143,,
4700561,auto.accessories.videoregister,
15200315,,bars
28717039,apparel.shoes.keds,strobbs
52800004,sport.bicycle,thule
9300085,,lg
21405339,electronics.clocks,casio
2600446,,gefest
23000510,,yacco
27900037,,
40200414,,tarkett
25400011,,
1306571,computers.notebook,acer
1004650,electronics.smartphone,samsung
28100822,,
1700482,computers.peripherals.monitor,philips
21406787,electronics.clocks,
26500123,,lucente
1005118,electronics.smartphone,apple
27900007,,
1003709,electronics.smartphone,samsung
28718453,apparel.shoes.keds,strobbs
6000201,auto.accessories.alarm,starline
25400021,,
25510425,,gerat
34200029,,xiaomi
9800240,,aerocool
12701400,,yokohama
2800351,appliances.kitchen.refrigerators,almacom
3601124,appliances.kitchen.washer,haier
17300748,,versace
1005088,electronics.smartphone,tp-link
8800401,electronics.telephone,nokia
12711990,,triangle
8800777,electronics.telephone,bq
13201206,furniture.bedroom.bed,
7203227,,lego
6200543,appliances.environment.air_heater,
35108590,apparel.underwear,milavitsa
1304808,computers.notebook,acer
8800442,electronics.telephone,nokia
1801019,electronics.video.tv,yasin
3600835,appliances.kitchen.washer,samsung
32400262,,elysium
1004320,electronics.smartphone,xiaomi
1004136,electronics.smartphone,xiaomi
3801178,appliances.iron,tefal
3701005,appliances.environment.vacuum,philips
6100130,auto.accessories.radar,ibox
26203746,,lucente
1004956,electronics.smartphone,xiaomi
